Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
\ensuremath{\tt PAS{\text -}IF},0.0025634274522966993,10.236137628555298,vehicle
IPS,0.00047022223835456044,0.0019996166229248047,yeast
DM,0.0021631418173053106,0.00599980354309082,yeast
DR,0.0007107714872518318,0.0010006427764892578,yeast
\ensuremath{\tt OCV_{IPS}},0.0007107714872518318,0.10402727127075195,yeast
\ensuremath{\tt OCV_{DR}},0.00047022223835456044,0.18700027465820312,yeast
\textsc{Slope},0.0021631418173053106,0.005995035171508789,yeast
\ensuremath{\tt PAS{\text -}IF},0.00047022223835456044,21.740260124206543,yeast
IPS,0.025650122412602037,0.0009996891021728516,ecoli
DM,0.013189100764599464,0.004001617431640625,ecoli
DR,0.0044107441466301614,0.0019981861114501953,ecoli
\ensuremath{\tt OCV_{IPS}},0.025650122412602037,0.05700039863586426,ecoli
\ensuremath{\tt OCV_{DR}},0.013189100764599464,0.12599873542785645,ecoli
\textsc{Slope},0.013189100764599464,0.003999948501586914,ecoli
\ensuremath{\tt PAS{\text -}IF},0.013189100764599464,11.35122036933899,ecoli
IPS,0.004242183630335508,0.00099945068359375,glass
DM,0.005870659464302492,0.004000186920166016,glass
DR,0.012273900603925941,0.0010001659393310547,glass
\ensuremath{\tt OCV_{IPS}},0.004242183630335508,0.0410001277923584,glass
\ensuremath{\tt OCV_{DR}},0.004242183630335508,0.11099958419799805,glass
\textsc{Slope},0.005870659464302492,0.003999471664428711,glass
\ensuremath{\tt PAS{\text -}IF},0.004242183630335508,7.793656826019287,glass
IPS,0.0004672028499190795,0.01600503921508789,letter
DM,0.151947821867049,0.03999590873718262,letter
DR,0.0012666579686888974,0.03399944305419922,letter
\ensuremath{\tt OCV_{IPS}},0.0004672028499190795,0.7269999980926514,letter
\ensuremath{\tt OCV_{DR}},0.0012666579686888974,1.459000587463379,letter
\textsc{Slope},0.0012666579686888974,0.17500090599060059,letter
\ensuremath{\tt PAS{\text -}IF},0.151947821867049,112.81834769248962,letter
IPS,0.0018382316653195944,0.004000663757324219,optdigits
